"Region_alt","Start_year","End_year","Region","Region_type","Strata_included","Strata_excluded","Trend","Trend_Q0.025","Trend_Q0.05","Trend_Q0.25","Trend_Q0.75","Trend_Q0.95","Trend_Q0.975","Percent_Change","Percent_Change_Q0.025","Percent_Change_Q0.05","Percent_Change_Q0.25","Percent_Change_Q0.75","Percent_Change_Q0.95","Percent_Change_Q0.975","Slope_Trend","Slope_Trend_Q0.025","Slope_Trend_Q0.05","Slope_Trend_Q0.25","Slope_Trend_Q0.75","Slope_Trend_Q0.95","Slope_Trend_Q0.975","prob_decrease_0_percent","prob_decrease_25_percent","prob_decrease_30_percent","prob_decrease_50_percent","prob_increase_0_percent","prob_increase_33_percent","prob_increase_100_percent","Relative_Abundance","Observed_Relative_Abundance","Number_of_strata","Width_of_95_percent_Credible_Interval","Width_of_95_percent_Credible_Interval_Slope","Number_of_Routes","Mean_Number_of_Routes","backcast_flag","pool","Trend_Time","reliab.cov","precision","coverage","local_data","backcast_reliab","Reliability","For_Web","species","espece","bbs_num","mapfile"
"Continental",2009,2019,"Continental","continental","CA-BCR7-7 CA-NL-8 CA-YT-4 US-AK-2 US-AK-4 US-CO-16 US-UT-16 US-WY-10","",-2.88668032823418,-10.1450388505803,-8.96677434057709,-5.4623402706398,-0.420093849772099,3.10944904206403,4.54158495188774,-25.3915526485504,-65.6900087155994,-60.9159715203467,-42.9772085551418,-4.12240608586677,35.8265513535152,55.9160458496018,-2.8900683210449,-10.1043562527262,-8.95308474176666,-5.42654328298609,-0.404331249215673,3.14182021001794,4.55171625541305,0.789166666666667,0.504722222222222,0.4325,0.154166666666667,0.210833333333333,0.0547222222222222,0.00583333333333333,0.177786410274851,0.062276143095292,8,14.686623802468,14.6560725081392,40,27.4545454545455,1,0.0313816538129157,"Short-term",0.282,"Low","Medium","Low","High","Low",FALSE,"American Pipit","Pipit d'Amérique",6970,NA
"Canada",2009,2019,"CA","national","CA-BCR7-7 CA-NL-8 CA-YT-4","",-3.1971113845058,-11.4963978773908,-10.0780289392918,-6.12172470102149,-0.457637581348991,3.38762807958273,5.08592948125276,-27.7424603105767,-70.5144331694559,-65.4332793943148,-46.8319144028894,-4.48327229222402,39.5358233332795,64.2274343112007,-3.18245801201018,-11.4440961833695,-10.0602188423594,-6.11396677000565,-0.455780996827548,3.42929936464584,5.03145599077432,0.791944444444444,0.538055555555556,0.4725,0.208333333333333,0.208055555555556,0.0630555555555556,0.00833333333333333,0.0641517519632519,0.0452818180677871,3,16.5823273586435,16.4755521741438,10,5.54545454545455,1,0.0164129107196727,"Short-term",0.052,"Low","Low","Low","High","Low",TRUE,"American Pipit","Pipit d'Amérique",6970,"6970 Canada Short-term map.png"
"United States of America",2009,2019,"US","national","US-AK-2 US-AK-4 US-CO-16 US-UT-16 US-WY-10","",-2.95906950293511,-10.3340916680614,-9.18010220132513,-5.57848233525219,-0.41440803625247,3.41357470180697,4.82377043737251,-25.9458293810638,-66.4050859319422,-61.8222650525659,-43.6738880465001,-4.06764414742064,39.8864041817929,60.176132916624,-2.94464633933833,-10.3628663004468,-9.22187961244249,-5.58138949294065,-0.409744419296074,3.44116511768816,4.91691370634463,0.781944444444444,0.515,0.444444444444444,0.166388888888889,0.218055555555556,0.0622222222222222,0.00833333333333333,0.346293734176267,0.0895890638826188,5,15.1578621054339,15.2797800067914,30,21.9090909090909,1,0.0403628996688615,"Short-term",0.282,"Low","Medium","Low","High","Low",FALSE,"American Pipit","Pipit d'Amérique",6970,NA
"Continental",1970,2019,"Continental","continental","CA-AB-10 CA-AB-11 CA-AB-6 CA-BC-10 CA-BC-4 CA-BC-5 CA-BC-6 CA-BC-9 CA-MB-11 CA-MB-12 CA-MB-6 CA-MB-8 CA-NB-14 CA-NL-8 CA-NSPE-14 CA-NT-6 CA-ON-12 CA-ON-13 CA-ON-8 CA-QC-12 CA-QC-13 CA-QC-14 CA-QC-8 CA-SK-11 CA-SK-6 CA-YT-4 US-AK-5 US-AL-24 US-AL-27 US-AL-28 US-AL-29 US-AR-24 US-AR-25 US-CT-30 US-DE-30 US-GA-27 US-GA-28 US-GA-29 US-IA-11 US-IA-22 US-ID-10 US-IL-22 US-IL-23 US-IL-24 US-IN-22 US-IN-23 US-IN-24 US-KY-24 US-KY-28 US-LA-25 US-LA-26 US-LA-27 US-MA-14 US-MA-30 US-MD-28 US-MD-29 US-MD-30 US-ME-14 US-MI-12 US-MI-23 US-MN-11 US-MN-12 US-MN-22 US-MN-23 US-MO-22 US-MO-24 US-MS-27 US-MT-10 US-MT-17 US-NC-27 US-NC-28 US-NC-29 US-ND-11 US-ND-17 US-NE-22 US-NH-14 US-NH-30 US-NJ-28 US-NJ-29 US-NJ-30 US-NY-13 US-NY-14 US-NY-28 US-NY-30 US-OH-13 US-OH-22 US-OH-23 US-OH-28 US-OK-25 US-PA-13 US-PA-28 US-PA-29 US-RI-30 US-SC-27 US-SC-29 US-SD-11 US-SD-17 US-TN-24 US-TN-27 US-TN-28 US-TX-25 US-VA-27 US-VA-28 US-VA-29 US-VA-30 US-VT-13 US-VT-14 US-WA-10 US-WA-9 US-WI-12 US-WI-23 US-WV-28 US-WY-10 US-WY-17","CA-AB-11 CA-BC-4 CA-MB-12 CA-MB-8 CA-NL-8 CA-NT-6 US-AK-5 US-GA-27 US-GA-28 US-IA-11 US-IL-23 US-MN-22 US-MO-24 US-OK-25 US-SC-27 US-SC-29 US-SD-11 US-WY-10 US-WY-17",-0.0329203269401945,-0.640071883475774,-0.493230141735597,-0.184327617133317,0.102997723488651,0.284555381024375,0.34645082742411,-1.60041658933483,-26.9950723580217,-21.5164204335231,-8.64378541178104,5.1736819550702,14.939317812101,18.4673861294641,-0.229822603988777,-0.65306538036462,-0.573477221438887,-0.356726480907196,-0.107801988828876,0.052087201375106,0.0937562106192853,0.562222222222222,0.0311111111111111,0.0166666666666667,0.00111111111111111,0.437777777777778,0.000277777777777778,0,3.12302020626389,2.89083081944112,114,0.986522710899884,0.746821590983906,2265,1119.66,0.96607856838012,0.294056217587008,"Long-term",0.612,"High","High","Medium","High","High",FALSE,"American Redstart","Paruline flamboyante",6870,NA
"Canada",1970,2019,"CA","national","CA-AB-10 CA-AB-11 CA-AB-6 CA-BC-10 CA-BC-4 CA-BC-5 CA-BC-6 CA-BC-9 CA-MB-11 CA-MB-12 CA-MB-6 CA-MB-8 CA-NB-14 CA-NL-8 CA-NSPE-14 CA-NT-6 CA-ON-12 CA-ON-13 CA-ON-8 CA-QC-12 CA-QC-13 CA-QC-14 CA-QC-8 CA-SK-11 CA-SK-6 CA-YT-4","CA-AB-11 CA-BC-4 CA-MB-12 CA-MB-8 CA-NL-8 CA-NT-6",0.129566663117853,-0.629143278369528,-0.452658511036242,-0.0624282677305438,0.313432560093091,0.55284611675229,0.627486377461273,6.55025599619079,-26.6005716490467,-19.9329790317395,-3.01359802184447,16.5723325210935,31.0159035254244,35.8671904619455,-0.109284565486312,-0.644202233104935,-0.540309121822565,-0.269338142815775,0.0463699593552136,0.249492019412053,0.305136489460817,0.320833333333333,0.0311111111111111,0.0180555555555556,0.00194444444444444,0.679166666666667,0.0377777777777778,0,4.53125345275223,4.21213348998914,26,1.2566296558308,0.949338722565752,815,269.94,0.958158129409261,0.33907861928498,"Long-term",0.536,"High","High","High","High","High",TRUE,"American Redstart","Paruline flamboyante",6870,"6870 Canada Long-term map.png"
"United States of America",1970,2019,"US","national","US-AK-5 US-AL-24 US-AL-27 US-AL-28 US-AL-29 US-AR-24 US-AR-25 US-CT-30 US-DE-30 US-GA-27 US-GA-28 US-GA-29 US-IA-11 US-IA-22 US-ID-10 US-IL-22 US-IL-23 US-IL-24 US-IN-22 US-IN-23 US-IN-24 US-KY-24 US-KY-28 US-LA-25 US-LA-26 US-LA-27 US-MA-14 US-MA-30 US-MD-28 US-MD-29 US-MD-30 US-ME-14 US-MI-12 US-MI-23 US-MN-11 US-MN-12 US-MN-22 US-MN-23 US-MO-22 US-MO-24 US-MS-27 US-MT-10 US-MT-17 US-NC-27 US-NC-28 US-NC-29 US-ND-11 US-ND-17 US-NE-22 US-NH-14 US-NH-30 US-NJ-28 US-NJ-29 US-NJ-30 US-NY-13 US-NY-14 US-NY-28 US-NY-30 US-OH-13 US-OH-22 US-OH-23 US-OH-28 US-OK-25 US-PA-13 US-PA-28 US-PA-29 US-RI-30 US-SC-27 US-SC-29 US-SD-11 US-SD-17 US-TN-24 US-TN-27 US-TN-28 US-TX-25 US-VA-27 US-VA-28 US-VA-29 US-VA-30 US-VT-13 US-VT-14 US-WA-10 US-WA-9 US-WI-12 US-WI-23 US-WV-28 US-WY-10 US-WY-17","US-AK-5 US-GA-27 US-GA-28 US-IA-11 US-IL-23 US-MN-22 US-MO-24 US-OK-25 US-SC-27 US-SC-29 US-SD-11 US-WY-10 US-WY-17",-0.611054039608994,-0.839014870931713,-0.802318510105039,-0.686981162624528,-0.531026511635588,-0.416024573126836,-0.374714731076827,-25.9429926711587,-33.8239559694631,-32.6132420952827,-28.664947055799,-22.96392082537,-18.4763690012299,-16.8026830726597,-0.687826327700347,-0.873020953889494,-0.843713762481229,-0.752186533304416,-0.624224953814886,-0.536300102324362,-0.502590421607835,1,0.590277777777778,0.1575,0,0,0,0,1.38732716675977,1.26388073459216,88,0.464300139854886,0.370430532281659,1450,849.72,0.978153872923853,0.280754144358062,"Long-term",0.828,"High","High","Medium","High","High",FALSE,"American Redstart","Paruline flamboyante",6870,NA
"Continental",2009,2019,"Continental","continental","CA-AB-10 CA-AB-11 CA-AB-6 CA-BC-10 CA-BC-4 CA-BC-5 CA-BC-6 CA-BC-9 CA-MB-11 CA-MB-12 CA-MB-6 CA-MB-8 CA-NB-14 CA-NL-8 CA-NSPE-14 CA-NT-6 CA-ON-12 CA-ON-13 CA-ON-8 CA-QC-12 CA-QC-13 CA-QC-14 CA-QC-8 CA-SK-11 CA-SK-6 CA-YT-4 US-AK-5 US-AL-24 US-AL-27 US-AL-28 US-AL-29 US-AR-24 US-AR-25 US-CT-30 US-DE-30 US-GA-27 US-GA-28 US-GA-29 US-IA-11 US-IA-22 US-ID-10 US-IL-22 US-IL-23 US-IL-24 US-IN-22 US-IN-23 US-IN-24 US-KY-24 US-KY-28 US-LA-25 US-LA-26 US-LA-27 US-MA-14 US-MA-30 US-MD-28 US-MD-29 US-MD-30 US-ME-14 US-MI-12 US-MI-23 US-MN-11 US-MN-12 US-MN-22 US-MN-23 US-MO-22 US-MO-24 US-MS-27 US-MT-10 US-MT-17 US-NC-27 US-NC-28 US-NC-29 US-ND-11 US-ND-17 US-NE-22 US-NH-14 US-NH-30 US-NJ-28 US-NJ-29 US-NJ-30 US-NY-13 US-NY-14 US-NY-28 US-NY-30 US-OH-13 US-OH-22 US-OH-23 US-OH-28 US-OK-25 US-PA-13 US-PA-28 US-PA-29 US-RI-30 US-SC-27 US-SC-29 US-SD-11 US-SD-17 US-TN-24 US-TN-27 US-TN-28 US-TX-25 US-VA-27 US-VA-28 US-VA-29 US-VA-30 US-VT-13 US-VT-14 US-WA-10 US-WA-9 US-WI-12 US-WI-23 US-WV-28 US-WY-10 US-WY-17","",1.27814327694982,0.499899929968759,0.611084000022584,1.00286158393469,1.59033118035458,2.04763182024923,2.1903721785276,13.542201072137,5.11296658806175,6.28164847271548,10.4935132697594,17.0910663361291,22.4698840917405,24.1937694882164,1.17618118185588,0.380899593701854,0.49617723562045,0.890492937272686,1.47228625827321,1.94856054460785,2.07698661490124,0.000833333333333333,0,0,0,0.999166666666667,0.000555555555555556,0,3.09277132007076,3.27859500999975,114,1.69047224855884,1.69608702119939,1921,1341.09090909091,1,0.322290802697445,"Short-term",0.67,"High","High","Medium","High","High",FALSE,"American Redstart","Paruline flamboyante",6870,NA
"Canada",2009,2019,"CA","national","CA-AB-10 CA-AB-11 CA-AB-6 CA-BC-10 CA-BC-4 CA-BC-5 CA-BC-6 CA-BC-9 CA-MB-11 CA-MB-12 CA-MB-6 CA-MB-8 CA-NB-14 CA-NL-8 CA-NSPE-14 CA-NT-6 CA-ON-12 CA-ON-13 CA-ON-8 CA-QC-12 CA-QC-13 CA-QC-14 CA-QC-8 CA-SK-11 CA-SK-6 CA-YT-4","",1.24712859866114,0.296382621463757,0.433881015400933,0.917725200335084,1.61596196339886,2.15684813257822,2.32525947835653,13.1949764117682,3.0036697360283,4.4245115176222,9.5656765370997,17.3868174434208,23.7869466862876,25.84285043255,1.14725765796352,0.184201641790818,0.329835836543407,0.80159049054967,1.50864478468611,2.06336625952362,2.24074159552143,0.005,0,0,0,0.995,0.00138888888888889,0,4.54722168352085,4.69849008960605,26,2.02887685689278,2.05653995373061,680,402.636363636364,1,0.426411127516782,"Short-term",0.615,"High","High","High","High","High",TRUE,"American Redstart","Paruline flamboyante",6870,"6870 Canada Short-term map.png"
"United States of America",2009,2019,"US","national","US-AK-5 US-AL-24 US-AL-27 US-AL-28 US-AL-29 US-AR-24 US-AR-25 US-CT-30 US-DE-30 US-GA-27 US-GA-28 US-GA-29 US-IA-11 US-IA-22 US-ID-10 US-IL-22 US-IL-23 US-IL-24 US-IN-22 US-IN-23 US-IN-24 US-KY-24 US-KY-28 US-LA-25 US-LA-26 US-LA-27 US-MA-14 US-MA-30 US-MD-28 US-MD-29 US-MD-30 US-ME-14 US-MI-12 US-MI-23 US-MN-11 US-MN-12 US-MN-22 US-MN-23 US-MO-22 US-MO-24 US-MS-27 US-MT-10 US-MT-17 US-NC-27 US-NC-28 US-NC-29 US-ND-11 US-ND-17 US-NE-22 US-NH-14 US-NH-30 US-NJ-28 US-NJ-29 US-NJ-30 US-NY-13 US-NY-14 US-NY-28 US-NY-30 US-OH-13 US-OH-22 US-OH-23 US-OH-28 US-OK-25 US-PA-13 US-PA-28 US-PA-29 US-RI-30 US-SC-27 US-SC-29 US-SD-11 US-SD-17 US-TN-24 US-TN-27 US-TN-28 US-TX-25 US-VA-27 US-VA-28 US-VA-29 US-VA-30 US-VT-13 US-VT-14 US-WA-10 US-WA-9 US-WI-12 US-WI-23 US-WV-28 US-WY-10 US-WY-17","",1.4287715881547,0.770773077406348,0.887169810667982,1.21193173971544,1.66319279688144,1.98008566895088,2.09272712842227,15.2422310359598,7.98064167689889,9.23439057350197,12.802088143781,17.933571082194,21.6616562960046,23.0121614685213,1.3038397138611,0.640614495472491,0.756076796585795,1.08711047150273,1.54025716784001,1.85584105616253,1.97182604806169,0,0,0,0,1,0,0,1.30175784719235,1.53024584539544,88,1.32195405101593,1.33121155258919,1241,938.454545454545,1,0.291527979455368,"Short-term",0.827,"High","High","Medium","High","High",FALSE,"American Redstart","Paruline flamboyante",6870,NA
"Continental",1970,2019,"Continental","continental","CA-AB-10 CA-AB-11 CA-AB-6 CA-BC-10 CA-BC-4 CA-BC-5 CA-BC-6 CA-BC-9 CA-BCR7-7 CA-MB-11 CA-MB-12 CA-MB-6 CA-MB-8 CA-NB-14 CA-NL-8 CA-NSPE-14 CA-NT-6 CA-ON-12 CA-ON-13 CA-ON-8 CA-QC-12 CA-QC-13 CA-QC-14 CA-QC-8 CA-SK-11 CA-SK-6 CA-YT-4 US-AK-2 US-AK-3 US-AK-4 US-AK-5 US-AL-24 US-AL-27 US-AL-28 US-AL-29 US-AR-24 US-AR-25 US-AR-26 US-AZ-16 US-AZ-34 US-CA-15 US-CA-32 US-CA-33 US-CA-5 US-CA-9 US-CO-10 US-CO-16 US-CO-18 US-CT-30 US-DE-30 US-FL-27 US-GA-27 US-GA-28 US-GA-29 US-IA-11 US-IA-22 US-ID-10 US-ID-9 US-IL-22 US-IL-23 US-IL-24 US-IN-22 US-IN-23 US-IN-24 US-KS-18 US-KS-19 US-KS-22 US-KY-24 US-KY-28 US-LA-25 US-LA-26 US-MA-14 US-MA-30 US-MD-28 US-MD-29 US-MD-30 US-ME-14 US-MI-12 US-MI-23 US-MN-11 US-MN-12 US-MN-22 US-MN-23 US-MO-22 US-MO-24 US-MO-26 US-MS-26 US-MS-27 US-MT-10 US-MT-11 US-MT-17 US-NC-27 US-NC-28 US-NC-29 US-ND-11 US-ND-17 US-NE-11 US-NE-18 US-NE-19 US-NE-22 US-NH-14 US-NH-30 US-NJ-28 US-NJ-29 US-NJ-30 US-NM-16 US-NM-18 US-NM-34 US-NM-35 US-NV-9 US-NY-13 US-NY-14 US-NY-28 US-NY-30 US-OH-13 US-OH-22 US-OH-23 US-OH-28 US-OK-18 US-OK-19 US-OK-21 US-OK-22 US-OK-25 US-OR-10 US-OR-5 US-OR-9 US-PA-13 US-PA-28 US-PA-29 US-RI-30 US-SC-27 US-SC-29 US-SD-11 US-SD-17 US-TN-24 US-TN-26 US-TN-27 US-TN-28 US-TX-18 US-TX-19 US-TX-20 US-TX-21 US-TX-25 US-UT-16 US-UT-9 US-VA-27 US-VA-28 US-VA-29 US-VA-30 US-VT-13 US-VT-14 US-WA-10 US-WA-5 US-WA-9 US-WI-12 US-WI-23 US-WV-28 US-WY-10 US-WY-16 US-WY-17 US-WY-18","CA-BCR7-7 CA-MB-8 CA-NL-8 CA-NT-6 US-AK-2 US-AK-3 US-FL-27 US-KS-18 US-NM-34 US-TX-19 US-TX-20",0.167045011733458,-0.128738604225525,-0.0719633054360769,0.0840255610564555,0.245221247902166,0.344602831537769,0.379261037150292,8.5221123901128,-6.11715883739827,-3.46598112336239,4.20138522482303,12.7509620748984,18.3605293504353,20.3803817702877,0.277431530725747,0.0598811343503369,0.0970357477123141,0.207433142414665,0.340891595247911,0.422444743824244,0.448985294007708,0.113333333333333,0,0,0,0.886666666666667,0,0,25.5790958827055,24.2977050981181,161,0.507999641375817,0.389104159657371,4607,2064.66,0.948232039097796,0.455831618896287,"Long-term",0.672,"High","High","High","High","High",FALSE,"American Robin","Merle d'Amérique",7610,NA
"Canada",1970,2019,"CA","national","CA-AB-10 CA-AB-11 CA-AB-6 CA-BC-10 CA-BC-4 CA-BC-5 CA-BC-6 CA-BC-9 CA-BCR7-7 CA-MB-11 CA-MB-12 CA-MB-6 CA-MB-8 CA-NB-14 CA-NL-8 CA-NSPE-14 CA-NT-6 CA-ON-12 CA-ON-13 CA-ON-8 CA-QC-12 CA-QC-13 CA-QC-14 CA-QC-8 CA-SK-11 CA-SK-6 CA-YT-4","CA-BCR7-7 CA-MB-8 CA-NL-8 CA-NT-6",0.089177407583918,-0.471607771245088,-0.378294469627532,-0.0755255504776148,0.241127454886203,0.437134663244555,0.50023341079067,4.46453587483573,-20.6763952020667,-16.9490397968297,-3.63445852178218,12.5255627446734,23.8287264746771,27.6986944513592,0.171715285213547,-0.245626523355018,-0.176696750869865,0.0338665004952554,0.292120018628345,0.457925050857645,0.506013692071809,0.350833333333333,0.01,0.00361111111111111,0,0.649166666666667,0.00916666666666667,0,27.5781939710178,25.3149528756098,27,0.971841182035758,0.751640215426827,1178,349.78,0.925903605489335,0.459646792691179,"Long-term",0.46,"High","Medium","High","High","Medium",TRUE,"American Robin","Merle d'Amérique",7610,"7610 Canada Long-term map.png"
"United States of America",1970,2019,"US","national","US-AK-2 US-AK-3 US-AK-4 US-AK-5 US-AL-24 US-AL-27 US-AL-28 US-AL-29 US-AR-24 US-AR-25 US-AR-26 US-AZ-16 US-AZ-34 US-CA-15 US-CA-32 US-CA-33 US-CA-5 US-CA-9 US-CO-10 US-CO-16 US-CO-18 US-CT-30 US-DE-30 US-FL-27 US-GA-27 US-GA-28 US-GA-29 US-IA-11 US-IA-22 US-ID-10 US-ID-9 US-IL-22 US-IL-23 US-IL-24 US-IN-22 US-IN-23 US-IN-24 US-KS-18 US-KS-19 US-KS-22 US-KY-24 US-KY-28 US-LA-25 US-LA-26 US-MA-14 US-MA-30 US-MD-28 US-MD-29 US-MD-30 US-ME-14 US-MI-12 US-MI-23 US-MN-11 US-MN-12 US-MN-22 US-MN-23 US-MO-22 US-MO-24 US-MO-26 US-MS-26 US-MS-27 US-MT-10 US-MT-11 US-MT-17 US-NC-27 US-NC-28 US-NC-29 US-ND-11 US-ND-17 US-NE-11 US-NE-18 US-NE-19 US-NE-22 US-NH-14 US-NH-30 US-NJ-28 US-NJ-29 US-NJ-30 US-NM-16 US-NM-18 US-NM-34 US-NM-35 US-NV-9 US-NY-13 US-NY-14 US-NY-28 US-NY-30 US-OH-13 US-OH-22 US-OH-23 US-OH-28 US-OK-18 US-OK-19 US-OK-21 US-OK-22 US-OK-25 US-OR-10 US-OR-5 US-OR-9 US-PA-13 US-PA-28 US-PA-29 US-RI-30 US-SC-27 US-SC-29 US-SD-11 US-SD-17 US-TN-24 US-TN-26 US-TN-27 US-TN-28 US-TX-18 US-TX-19 US-TX-20 US-TX-21 US-TX-25 US-UT-16 US-UT-9 US-VA-27 US-VA-28 US-VA-29 US-VA-30 US-VT-13 US-VT-14 US-WA-10 US-WA-5 US-WA-9 US-WI-12 US-WI-23 US-WV-28 US-WY-10 US-WY-16 US-WY-17 US-WY-18","US-AK-2 US-AK-3 US-FL-27 US-KS-18 US-NM-34 US-TX-19 US-TX-20",0.246614588412053,0.0743859932943825,0.106196300317295,0.191617646713871,0.294966398502017,0.358981803230334,0.381324723259172,12.8277786261575,3.71075035250517,5.33847808988892,9.83431359136966,15.5254644188396,19.1944623650112,20.5017110640562,0.376708461004138,0.256766426151859,0.277970250202347,0.338180854015047,0.414608743533706,0.464853065398698,0.483713464596141,0.00694444444444444,0,0,0,0.993055555555556,0,0,23.9853264069671,23.4931315757191,134,0.306938729964789,0.226947038444282,3429,1714.88,0.967584137323219,0.455062889848063,"Long-term",0.809,"High","High","High","High","High",FALSE,"American Robin","Merle d'Amérique",7610,NA
"Continental",2009,2019,"Continental","continental","CA-AB-10 CA-AB-11 CA-AB-6 CA-BC-10 CA-BC-4 CA-BC-5 CA-BC-6 CA-BC-9 CA-BCR7-7 CA-MB-11 CA-MB-12 CA-MB-6 CA-MB-8 CA-NB-14 CA-NL-8 CA-NSPE-14 CA-NT-6 CA-ON-12 CA-ON-13 CA-ON-8 CA-QC-12 CA-QC-13 CA-QC-14 CA-QC-8 CA-SK-11 CA-SK-6 CA-YT-4 US-AK-2 US-AK-3 US-AK-4 US-AK-5 US-AL-24 US-AL-27 US-AL-28 US-AL-29 US-AR-24 US-AR-25 US-AR-26 US-AZ-16 US-AZ-34 US-CA-15 US-CA-32 US-CA-33 US-CA-5 US-CA-9 US-CO-10 US-CO-16 US-CO-18 US-CT-30 US-DE-30 US-FL-27 US-GA-27 US-GA-28 US-GA-29 US-IA-11 US-IA-22 US-ID-10 US-ID-9 US-IL-22 US-IL-23 US-IL-24 US-IN-22 US-IN-23 US-IN-24 US-KS-18 US-KS-19 US-KS-22 US-KY-24 US-KY-28 US-LA-25 US-LA-26 US-MA-14 US-MA-30 US-MD-28 US-MD-29 US-MD-30 US-ME-14 US-MI-12 US-MI-23 US-MN-11 US-MN-12 US-MN-22 US-MN-23 US-MO-22 US-MO-24 US-MO-26 US-MS-26 US-MS-27 US-MT-10 US-MT-11 US-MT-17 US-NC-27 US-NC-28 US-NC-29 US-ND-11 US-ND-17 US-NE-11 US-NE-18 US-NE-19 US-NE-22 US-NH-14 US-NH-30 US-NJ-28 US-NJ-29 US-NJ-30 US-NM-16 US-NM-18 US-NM-34 US-NM-35 US-NV-9 US-NY-13 US-NY-14 US-NY-28 US-NY-30 US-OH-13 US-OH-22 US-OH-23 US-OH-28 US-OK-18 US-OK-19 US-OK-21 US-OK-22 US-OK-25 US-OR-10 US-OR-5 US-OR-9 US-PA-13 US-PA-28 US-PA-29 US-RI-30 US-SC-27 US-SC-29 US-SD-11 US-SD-17 US-TN-24 US-TN-26 US-TN-27 US-TN-28 US-TX-18 US-TX-19 US-TX-20 US-TX-21 US-TX-25 US-UT-16 US-UT-9 US-VA-27 US-VA-28 US-VA-29 US-VA-30 US-VT-13 US-VT-14 US-WA-10 US-WA-5 US-WA-9 US-WI-12 US-WI-23 US-WV-28 US-WY-10 US-WY-16 US-WY-17 US-WY-18","",-0.679604441940429,-1.08087833437538,-1.01895792393639,-0.824486634696137,-0.537994821551654,-0.325455479977538,-0.254794306161793,-6.5919286002824,-10.2979197603629,-9.73482724152169,-7.94559568091707,-5.25155203981291,-3.20730144518564,-2.51892657658102,-0.566027000218194,-0.967782510380609,-0.905325896947232,-0.705352946823265,-0.421503046612851,-0.206279889741629,-0.13521930683454,0.998611111111111,0,0,0,0.00138888888888889,0,0,26.0226803391172,26.0627713050252,161,0.826084028213586,0.832563203546069,3854,2576,1,0.493539552810926,"Short-term",0.72,"High","High","High","High","High",FALSE,"American Robin","Merle d'Amérique",7610,NA
"Canada",2009,2019,"CA","national","CA-AB-10 CA-AB-11 CA-AB-6 CA-BC-10 CA-BC-4 CA-BC-5 CA-BC-6 CA-BC-9 CA-BCR7-7 CA-MB-11 CA-MB-12 CA-MB-6 CA-MB-8 CA-NB-14 CA-NL-8 CA-NSPE-14 CA-NT-6 CA-ON-12 CA-ON-13 CA-ON-8 CA-QC-12 CA-QC-13 CA-QC-14 CA-QC-8 CA-SK-11 CA-SK-6 CA-YT-4","",-0.597300113237409,-1.39506827696024,-1.2732731375516,-0.885722822680168,-0.322524468332333,0.103268665575091,0.237178690858319,-5.81498640013829,-13.1066847654349,-12.0274078780677,-8.51241137834648,-3.17883509694188,1.03749888824924,2.39726187807252,-0.476107053907682,-1.27711782085549,-1.15162073036196,-0.762315249654652,-0.196578173760337,0.222731335956044,0.362444226533066,0.924166666666667,0,0,0,0.0758333333333333,0,0,27.0757610886075,26.7705789903608,27,1.63224696781856,1.63956204738856,952,531.090909090909,1,0.538822122125146,"Short-term",0.532,"High","High","High","High","High",TRUE,"American Robin","Merle d'Amérique",7610,"7610 Canada Short-term map.png"
